SO2,NO2,O3,CO,PM10,PM2.5
0.037362303349379414,0.18365842445440358,-0.04907182253300796,-0.26407266414176545,-17.718588533176096,6.798522042912726
-0.012694585724842259,0.1289928088502788,0.0036270041661296947,0.16046708816472433,41.48831802993337,5.495963368591319
0.04926397969397684,0.029385116052412927,-0.06071487419218363,0.34155508286052816,44.989723678806776,-53.46090496761657
0.11826925535960656,-0.051978183168121264,-0.01260420474537555,1.2743118235833666,77.32971780738006,10.912916489506063
-0.020253753577884087,0.1029209844160098,-0.1700724936779751,0.7347783502873757,-53.526619457630304,57.60121532791594
-0.020252459324993567,0.06782950964445503,0.039160691585252524,-0.032098343761340464,85.86171206402486,-30.55813549834895
0.12269829406631293,0.12560265237476853,0.018098600380347232,0.706196571332375,-148.67518090003057,71.46617058525958
0.058703861886954915,0.09566041611922735,-0.06316467829700621,-0.11795389260392497,-1.1002614819130372,46.83730611869589
-0.03880467869584019,0.14337760532176522,0.0834473584492884,0.9480317949698402,8.9735480091163,-6.838906917528991
0.04097644591420569,-0.03911541707405949,0.11108724822133367,0.31824151915647814,88.76123826721738,19.19536251391857
-0.03832721491137298,0.17422032989867045,-0.14166491875256337,0.47124458277967773,45.31794999668288,95.61763297323915
-0.03850948025931271,0.04527268196843634,-0.05776590435848425,1.046566993396326,-56.27996826513214,57.63278532621095
0.017279595681178535,0.2614909367952932,-0.05840322152168083,-0.012514163501243125,-26.36174149154705,25.797813031197972
-0.152623390557264,-0.056843515575229764,-0.07536115683216656,-0.057080805488666675,57.84161906429006,14.971851057796853
-0.1377743255088701,0.22241987457581383,0.10035250374654228,0.27265345100077015,38.083410758607755,28.7770169548463
-0.046121363519550165,0.04530851512524225,-0.0012696295577680136,0.9300712386673663,2.510701488611062,2.93298741557113
-0.08163880574757791,-0.052494209600603636,-0.008289594248371415,-0.10662203261213121,9.50281359900557,-67.03827552772385
0.022978002072499195,-0.03320238420681124,-0.18102098920208276,-0.6387280399811285,93.23159214176829,115.11383262767227
-0.07337661262613254,-0.01437043871041483,0.08108107963836067,0.326334024909666,6.880777724445281,32.23458226226228
-0.11313019658713054,0.07136246708759583,-0.10508957900696042,0.7328278260132338,37.44147434484815,42.90045200273785
0.11374576529100756,0.0827245569708612,0.023930685833972745,0.99568537492542,198.07157230994568,22.868420071965605
-0.019593368531626174,-0.04354475181205883,0.04552467903752848,0.32146918793250245,-57.56894723847664,-6.877713364161959
0.003528535816122861,0.019713998974676735,0.153103382780632,0.34243824203697926,-88.02711829240171,17.245336978563508
-0.11411122546303819,0.26920727752421375,-0.11199765336992128,0.9768943969343518,99.45053720413105,-44.84077297714589
-0.04470988440927405,0.22145021374462667,-0.28188329700766407,-0.24864386699711383,-4.568812203357297,125.4320972475458
0.006949420262169595,0.07276246492184774,0.036236646094094646,0.35172239984143994,21.069479467941985,-28.813445276613276
-0.09253048678512543,0.026894715429147627,0.19678433192293676,0.5863793922893714,-11.861337074882783,-19.91670675085285
0.02782230842633155,0.03634046507717735,0.14101636439025134,0.6912737292579417,25.226559846294112,6.073787201804851
-0.04914467837893341,0.09316691359766849,0.038799776739038595,0.3025629715553162,157.42380354940806,81.9901993689252
-0.024789800672385474,-0.09525909002079415,-0.030844596113996536,0.5231566435842582,100.76933771891518,26.049296464889842
-0.04922886528053469,-0.007119167997358251,0.09813274348656667,-0.49936808611692773,105.04434007120052,-28.884769929262777
0.14422469830269197,-0.1696238944577191,-0.07870219091179638,0.24239679425513,-57.03857701714958,80.50829930734444
-0.002858894979751294,0.06849022707079025,0.06528509845920302,0.6930125421524783,-38.18196567164698,57.52090118057461
-0.08517678973276704,0.09704503121623613,0.06817619620454415,0.11105510369534566,-158.25645805515109,49.06253209196364
0.06304833105221849,-0.03312184947836343,0.12326637760494294,0.5331044609896841,-13.869148923728105,56.85033137201688
-0.09803693713846784,0.20376773881418309,0.29203563616608624,0.6903227626540747,111.76537298081479,130.58337183261068
0.014670346863020215,-0.11863204324375909,0.05694899288368812,0.37035553012038425,80.48225233864041,121.39140332160451
-0.1562804170643618,-0.1461086011359082,-0.03256535223401667,0.5782891865081549,27.950186564622815,-4.751698925816104
-0.10649899836381849,0.048364793905684655,0.015439149063470553,0.11898372926705325,42.12166838395511,96.74048553430724
0.01372417182995571,0.14309497243092667,-0.1577047788817128,0.42545368657973864,-5.297435096408243,42.242502180657326
0.05642023254565788,0.21642776223185964,-0.051011793069144246,0.7565289760677559,58.27405392104013,47.33457624387656
0.011714500484190765,-0.03032337925423856,-0.022666197318055317,0.5728211114093058,98.19059633082983,-48.92031673308857
-0.010911710201961728,0.14673179437179137,-0.034067365471999504,0.271465080126985,-71.24183961356019,17.92786876976199
-0.025531609484641792,0.018084138100369032,0.03310896822621936,0.6000761240605101,65.02419131800282,-10.290952643521305
-0.11835034465189327,0.0026399576443779313,-0.06369411999894296,0.798841643619772,110.03898952809801,61.7841428057572
-0.05854193804354113,0.12427456073968977,0.1293063751024634,-0.3216820928748051,14.178920103347096,72.45877197084208
-0.03810814577287067,0.0976354133898257,0.01799945008033923,0.9789912436559798,93.55403032207654,-65.70897870740232
0.08154062872732429,-0.1590077222437789,0.01705528910379484,0.37290679218820955,243.93508690415769,24.444122063205654
0.025293385729262166,0.19254649574984184,-0.014583732774638487,0.6816560121035937,36.28538234985265,74.68930703347569
-0.14077960052815594,0.18144010831994464,0.0333905874690093,0.9944634100874746,71.68686938886378,17.21219669002103
0.023753447969747828,-0.049516895004717426,0.09991787392937532,-0.046767683422369255,-8.795367827537362,57.43582003980748
-0.03215184467153366,0.06809645125258013,-0.06813421578520355,0.22164748961344255,56.60177721980946,40.83679556515841
-0.055158276448462856,0.07940754118046806,-0.047377448039340714,0.39224293465738685,76.45055125574932,40.4192819357107
0.046425046885093864,0.0525358583876509,-0.012183584965503445,0.19152724982267444,57.56861747272446,13.494593957165195
0.07948131273956709,-0.0408507655508161,-0.11567707261792677,1.2123989819267953,-28.830363323919457,-28.025824825803806
0.07162019071148985,-0.05482091713129682,-0.06338010039424893,0.16193147030205457,58.388079178468054,-23.85076320462731
-0.06795242550087963,0.019575875447163146,-0.029313729898278115,0.2840236676608396,147.72478374320204,56.57001660924867
-0.02617083638397363,0.15756172145004652,0.10481286390346604,0.5920397227885531,75.62280707108135,26.266690542572498
0.024319422344182735,0.08511566981006717,0.04405336823383741,0.021943602038546284,112.14126288662537,19.327900268223473
0.07510970847550105,-0.0201588353540689,0.037203943940114455,0.34882034497565373,26.847649741090773,6.792796019518196
-0.03956934150906483,0.11138189394792711,0.1024799943104044,0.6378667485501627,97.05396103203773,12.006698042621082
-0.016430822754960262,-0.3054996150171202,0.004336747869237486,0.3742825787285595,63.574422987181066,71.39717134660903
-0.08900994094188662,0.1548022743239058,0.05675523102769647,0.4713456407800802,-23.937210424497493,10.686533950143048
-0.09609474073166226,-0.17781469059469707,0.007728124914703502,0.29464895759960963,66.36678891992163,-33.49373014700913
0.06225850195032654,-0.01921764521521268,0.04433153240411655,-0.10464579425314657,-26.838613339551088,58.07659776866113
0.10512080936783615,-0.10641480136174994,-0.039893800765541894,0.6395447469761484,-1.3133692191954154,16.412870015492096
-0.007471608320430961,-0.12656790314056945,-0.22421554767259277,1.2205039319318152,57.17636382340895,26.791045230297414
0.07731605221460593,0.15619114420601884,0.004643870875286896,0.5166555855128874,64.85321880197588,96.02422093433678
0.026713767445065262,-0.03133867582322489,0.1592693805234386,0.6005007815212284,-40.890785202681556,24.508880386198708
-0.05265122841419918,0.062419450380464245,0.10995963038974348,0.7899704228655244,118.68579747871638,38.11427033052304
0.026694814590638858,0.01711545879687075,0.11385073073143165,-0.005286089209103562,84.39905749352471,-26.37174260244205
0.11945227065058475,0.07745116617863324,0.14073674925477203,1.1992577783591858,-6.4244563953272475,15.763102769095434
-0.004619129483484353,0.031364770616422545,0.026783308708339226,0.5912046713229264,-65.67164410927165,52.18517935559212
0.12154977193005333,-0.12522185121431528,0.037573945873839595,1.170618880328303,33.39992470342586,-42.907167125678214
-0.20831572605383394,0.13724157663057554,-0.04335898386641505,0.2120852179845465,11.98480084030751,34.23403396179976
0.0629976884955028,-0.03433903019413404,-0.01340972561071229,1.2460912240931588,51.756562670531444,29.839201612729532
0.005067255092586553,-0.1567265123388061,0.07912998417325298,0.8233819382650398,17.87689720912407,27.225529319506165
-0.02536634952249158,-0.02678022606165739,0.1375344301934392,0.733354450662743,-99.09709380728872,70.96877934508217
0.005438848131395323,0.1953354360851052,0.004130734362904289,0.6040515083556247,16.082082356998615,40.10207093513743
-0.15847974629078418,0.12042405353073624,-0.02672857884435314,0.4084638131978634,21.967120089432786,90.33570438296967
-0.019112142901334672,-0.017629823260540037,0.018031317465594932,0.9957947739333353,88.78501227461021,-18.231022739576826
0.02635717264978221,-0.017699556428857004,0.07768362038412926,0.5660875179719332,-5.960017691746579,31.382426140449404
0.11471109003449405,-0.014518726132575141,-0.1254076723040008,-0.28809270908970164,163.12450550947193,29.122163946769874
-0.0426513723128817,0.26166218202291514,-0.21005060917845014,0.05638070519466276,-92.28097619435657,-21.554576277443434
-0.06553038446668931,0.066499500637825,-0.03669391242201474,0.4338703393691887,136.98102190168868,67.41686542066952
-0.04134959876728892,0.07203907143163395,-0.10324781303258312,0.6348453916198229,27.750595960555415,127.52232851783351
0.07036848941316702,0.1411586928275158,-0.0324835791118593,0.4862607014959202,104.85663426778785,24.665009607325082
0.024121369937799817,0.05001578111380174,0.0033030959079940678,1.0032684952742976,49.38491674926517,47.5948414240048
-0.04355715569107154,-0.007310967736242031,-0.027032376810607002,-0.2816206480618154,124.77300309861984,29.12443438385671
0.03866723850179085,-9.176413291641858e-05,0.1622207591695164,0.5673959131586102,16.152150771320255,-5.931923233836368
0.005857982206192764,0.014273405352872406,0.05042730686137707,-0.22766357773134482,-34.44488553799664,-54.5641636453327
0.07456575400022551,0.018232251637850614,0.04781844138744241,0.8171225239478062,144.75895047890032,-5.588820014959126
-0.05713942140689595,0.10630719887613671,0.07976913089568757,0.47091119788251895,35.63533978399853,-35.72921389767768
-0.027625276486030605,0.028500224952774034,-0.09511652993709827,0.6792727549499488,59.46913218600145,100.26398853335371
-0.032705711230107355,0.10688417665408748,0.12117116220739414,0.15904930433894682,131.54502039163984,20.355847834075114
-0.11716730317456905,0.01322374918409726,0.010454875267739527,1.027787891075096,-29.702501614615386,10.217628038952139
0.021549002392327803,0.03157357739497806,0.08456308049690106,0.9314273586430184,86.06969088936623,64.46771638518355
0.01878474315118581,-0.2075802231815492,-0.08846527833505385,0.7457183746904349,1.7445063025334377,-23.860468582488974
-0.0013917699028010819,0.12803634741046704,-0.1363220308907992,0.4567013255519443,34.305874647537514,-8.272197910959068
-0.020287947822705574,0.06241767635320894,0.09920200049723137,0.7442239581413946,48.84978476619686,28.40204141755036
-0.113371978833208,0.13744232168352363,0.055359422737701856,0.2226804172786036,-63.01374422675951,70.60025606588265
-0.03495536541193418,-0.31099388032980824,-0.07160218952707118,0.8559696138149888,-11.696345725852211,47.4483070809904
-0.02881189125520466,0.2630010333985362,-0.06838574999343675,1.1777622119210482,139.8197856026809,36.31957591261036
-0.06504033583118606,0.006444343376261836,0.12974373984898196,0.943135347107796,106.74933688356022,28.8432844448181
-0.0145094192579821,0.15012903510596526,-0.10013941481763079,0.2134756735767362,39.252038261534565,42.99219249081921
0.030057431336136056,-0.09722974431999958,0.18110970854752378,0.6556861944901764,61.00320788959834,34.26951677750658
0.14689772571411364,0.09308123200250405,-0.07146009746030942,-0.014937147526997596,22.77642155996509,-19.829120709582323
0.011967515635049822,-0.09878541891347267,0.08137641170623193,0.7411974552730572,140.21178745689863,27.436005703441136
0.018508444859232743,-0.04931034043868425,-0.014655607969673641,0.6918349703931106,29.455501460035805,-21.749345187341465
-0.007663627874109969,0.2429248803036924,0.07788031827615147,-0.24867411990496946,60.200681472201396,28.973512421392574
-0.15305625706869933,0.0005608593228433427,-0.03605607129346518,0.03830456042630642,125.23358951002946,4.299728273259515
-0.003885029073720717,0.04755654156179237,0.0018122235527249612,0.39443562641284324,-11.592089827109788,136.9533044288214
0.0029532172189272034,0.12270937787988298,0.022042494693858723,0.38725303762947927,154.5961704956819,23.659649887519922
0.1923884641275351,0.07959773952080584,-0.08154650123490018,0.01897366735838857,-65.16490531352942,-36.26865999120457
-0.016959156706380183,0.03983968471159482,0.0915487864200967,0.6668573451300878,159.63646078537045,19.518183105080485
0.021976831088532153,0.06454484248537459,-0.032987406013898775,0.6111239737966278,17.196900849737613,48.22461722009137
-0.004531288928229458,0.29927892363090947,-0.004722949181653051,0.43045618757558507,26.443107483390197,98.9138285316137
-0.0939245956034632,0.015883527298572224,-0.08076811584797307,0.20286077466211333,-90.74224849415292,-0.4794635220395378
0.08829661361732695,0.04567565307931215,-0.23648174355991564,0.9342574799231511,11.355163976787637,-44.09551367460769
0.057481825618863475,0.1435044671151375,-0.0009917279806042033,1.1801642181155036,-30.261021439941615,61.29122963106383
0.060564087711322094,0.14982308707162106,0.25757127521400813,0.31320064085616534,0.4817054525196198,-35.23024476921246
-0.07348409111553886,0.15920855691424557,0.09589649177212402,0.26107447749139584,33.940114168651384,6.25404332512991
0.10879079617280443,0.09607017875882329,0.016066174052187798,0.7082926257755527,111.84280086181622,14.096118999454136
-0.11230618978086164,-0.10910189779231538,-0.008128316601360371,0.3640811269871892,58.476401884800936,22.35337329546084
0.044468489643071665,0.21061297998396433,0.020209933230535226,0.4526967973406838,65.59535058660278,55.68326436056091
0.17088404486021658,-0.1094865639887877,0.07231227722009785,0.8089921815690477,-34.22428605611282,-4.616364580985323
-0.07988125305725423,0.057367872325444984,-0.09928545628302585,-0.26470031187317933,-18.946453530616772,13.388547944646048
-0.046437497324333284,-0.06433859518001242,0.12864011940018422,1.0435294056461581,171.66456794823443,24.785175068353333
0.006060882333159391,0.01513278186217937,0.0890220860328858,0.5386558260894294,-8.592196100520376,31.98302427464745
